HUC_10,HU_10_NAME,spsm_MPG,spsm_POP_NAME,spsm_TRT_POPID,sthd_MPG,sthd_POP_NAME,sthd_TRT_POPID,fall_MPG,fall_POP_NAME,fall_TRT_POPID,spsm_sm,spsm_sm2,spsm_w,spsm_w2,spsm_r,spsm_r2,spsm_ip,sthd_sm,sthd_sm2,sthd_w,sthd_w2,sthd_r,sthd_r2,sthd_ip
1706020302,Iron Creek-Salmon River,Upper Salmon River,Salmon River lower mainstem below Redfish Lake,SRLMA,Salmon River,Pahsimeroi River,SRPAH-s,NA,NA,NA,0.003092181204336101,5.547164550855006e-4,2.280023938632895,0.14109874756839386,0.003092181204336101,5.547164550855006e-4,0.15599145769341424,0.002463807387114178,5.453425859675541e-4,3.2407393198248937,0.4659882440656806,0.002463807387114178,5.453425859675541e-4,0.5373652076948457
1706020303,Twelvemile Creek-Salmon River,Upper Salmon River,Salmon River lower mainstem below Redfish Lake,SRLMA,Salmon River,Pahsimeroi River,SRPAH-s,NA,NA,NA,0.0021154958042694408,1.6096502332556766e-4,4.53260115802784,0.1288162562277243,0.0021154958042694408,1.6096502332556766e-4,0.004260835657180669,0.0011837021711451074,1.383323933622315e-4,3.7159206625482653,0.1680647867251951,0.0011837021711451074,1.383323933622315e-4,0.24576904668689753
1706020304,Williams Creek-Salmon River,Upper Salmon River,Salmon River lower mainstem below Redfish Lake,SRLMA,Salmon River,Pahsimeroi River,SRPAH-s,NA,NA,NA,0.0020563868306124437,1.8320532029346344e-4,4.364940550703462,0.16133264176346848,0.0020563868306124437,1.8320532029346344e-4,0.007361991358258002,9.704920457832134e-4,1.4018703247272522e-4,3.7045945786974617,0.2451979295997238,9.704920457832134e-4,1.4018703247272522e-4,0.9032900291223068
1706020305,Carmen Creek-Salmon River,Upper Salmon River,Lemhi River,SRLEM,Salmon River,Lemhi River,SRLEM-s,NA,NA,NA,0.0026113790656182253,3.304593235213843e-4,3.581026883496029,0.1760714844583736,0.0026113790656182253,3.304593235213843e-4,0.11116116054848758,9.911845544188958e-4,1.1447599017679137e-4,3.937864529799702,0.2917438112198515,9.911845544188958e-4,1.1447599017679137e-4,0.5973393874984614
1706020306,North Fork Salmon River,Upper Salmon River,North Fork Salmon River,SRNFS,Salmon River,North Fork Salmon River,SRNFS-s,NA,NA,NA,0.003350884321590448,6.699177816845282e-4,1.062087980677442,0.13728417691262815,0.003350884321590448,6.699177816845282e-4,0.3482341491085922,0.003011636989062562,8.333026976398446e-4,2.666415045062861,0.5082772398778141,0.003011636989062562,8.333026976398446e-4,0.8414799406869389
1706020307,Indian Creek-Salmon River,Upper Salmon River,North Fork Salmon River,SRNFS,Salmon River,North Fork Salmon River,SRNFS-s,NA,NA,NA,0.002807905943033655,4.0242069241379813e-4,2.777318261213927,0.1637867237723151,0.002807905943033655,4.0242069241379813e-4,0.10603166461353096,0.002472674789051058,6.754356019301703e-4,2.901310369486492,0.4609197479012545,0.002472674789051058,6.754356019301703e-4,0.28670112526489644
1706020308,Pine Creek-Salmon River,Upper Salmon River,North Fork Salmon River,SRNFS,Salmon River,North Fork Salmon River,SRNFS-s,NA,NA,NA,0.003241068240473276,6.40282894393041e-4,3.1055636359345424,0.17448671322695106,0.003241068240473276,6.40282894393041e-4,0.004378971115990113,0.0021084237915958083,5.885700990793852e-4,3.3104772641566425,0.4368121066416757,0.0021084237915958083,5.885700990793852e-4,0.2101307465293975
1706020309,Upper Panther Creek,Upper Salmon River,Panther Creek,SRPAN,Salmon River,Panther Creek,SRPAN-s,NA,NA,NA,0.00406479655843545,8.948847281371538e-4,1.0731966047685504,0.18620145272438476,0.00406479655843545,8.948847281371538e-4,0.39511260337708626,0.0032152769859160554,7.339258557053208e-4,2.8025646820194647,0.646029062275017,0.0032152769859160554,7.339258557053208e-4,1.3172753340923549
1706020310,Napias Creek,Upper Salmon River,Panther Creek,SRPAN,Salmon River,Panther Creek,SRPAN-s,NA,NA,NA,0.0021790463650718374,2.1629622174435483e-4,0.7690578090310553,0.09630265770649951,0.0021790463650718374,2.1629622174435483e-4,0.1722316276426746,0.001540937829255,1.58472782092e-4,1.814029392360773,0.133902431771989,0.001540937829255,1.58472782092e-4,0.9506697190087191
1706020311,Middle Panther Creek,Upper Salmon River,Panther Creek,SRPAN,Salmon River,Panther Creek,SRPAN-s,NA,NA,NA,0.0030067212406595665,5.716020647441577e-4,1.0212877311196549,0.1375791719251946,0.0030067212406595665,5.716020647441577e-4,0.4092863405960378,0.0017158726838181113,2.2969151525399428e-4,1.8930400072144427,0.20642850104232774,0.0017158726838181113,2.2969151525399428e-4,0.9632516235410836
1706020312,Lower Panther Creek,Upper Salmon River,Panther Creek,SRPAN,Salmon River,Panther Creek,SRPAN-s,NA,NA,NA,0.002567037690363689,3.50238277227718e-4,1.2052472466808342,0.12515278866189894,0.002567037690363689,3.50238277227718e-4,0.4616925344161009,0.0028031554441057273,7.430473483154918e-4,2.54645446706946,0.4709670962387046,0.0028031554441057273,7.430473483154918e-4,0.7051359027654105
1706020313,Owl Creek-Salmon River,Upper Salmon River,Panther Creek,SRPAN,Salmon River,Panther Creek,SRPAN-s,NA,NA,NA,0.002164152199920919,1.7648465648666684e-4,4.501224108912623,0.21018416841091025,0.002164152199920919,1.7648465648666684e-4,0.02800788334113337,0.0017679494041472215,3.4662785205211345e-4,3.2699996631711445,0.4129776276623785,0.0017679494041472215,3.4662785205211345e-4,0.2800819738654022
1706020401,Texas Creek,Upper Salmon River,Lemhi River,SRLEM,Salmon River,Lemhi River,SRLEM-s,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2281724567702248,NA,NA,NA,NA,NA,NA,1.5547960485877712
1706020402,Hawley Creek,Upper Salmon River,Lemhi River,SRLEM,Salmon River,Lemhi River,SRLEM-s,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5708825339928214,NA,NA,NA,NA,NA,NA,1.3460727642931272
1706020403,Eighteenmile Creek,Upper Salmon River,Lemhi River,SRLEM,Salmon River,Lemhi River,SRLEM-s,NA,NA,NA,0.002740520581299,2.93720423333e-4,0.886030478976807,0.071735156967104,0.002740520581299,2.93720423333e-4,0.6967365296918472,0.001966207098106,2.4132793209000002e-4,1.891152420132994,0.193155289341359,0.001966207098106,2.4132793209000002e-4,1.8254882222847846
1706020404,Timber Creek,Upper Salmon River,Lemhi River,SRLEM,Salmon River,Lemhi River,SRLEM-s,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5313544360954761,NA,NA,NA,NA,NA,NA,1.157633856013627
1706020405,Upper Lemhi River,Upper Salmon River,Lemhi River,SRLEM,Salmon River,Lemhi River,SRLEM-s,NA,NA,NA,0.0024920441964792414,2.376161802565805e-4,0.9197919098660496,0.08853723420422853,0.0024920441964792414,2.376161802565805e-4,0.7008737305035146,0.0020733082599732515,2.180402212811682e-4,2.044327247573439,0.19606597763778727,0.0020733082599732515,2.180402212811682e-4,1.4616143252207738
1706020406,Hayden Creek,Upper Salmon River,Lemhi River,SRLEM,Salmon River,Lemhi River,SRLEM-s,NA,NA,NA,0.002877741195629212,4.5992114015877794e-4,0.7832201984644314,0.11552767786900597,0.002877741195629212,4.5992114015877794e-4,0.252195380319002,0.002718152966678634,7.003952724679279e-4,2.4504350358914824,0.4482772016958078,0.002718152966678634,7.003952724679279e-4,0.7433745255001075
1706020407,Middle Lemhi River,Upper Salmon River,Lemhi River,SRLEM,Salmon River,Lemhi River,SRLEM-s,NA,NA,NA,0.002053666558031991,1.6340937504559435e-4,1.3779225960308359,0.1039587487269783,0.002053666558031991,1.6340937504559435e-4,0.5262179117732816,0.0022943118385943097,4.508107644357685e-4,2.156715438654206,0.3333824442986139,0.0022943118385943097,4.508107644357685e-4,1.4058142153304007
1706020408,Lower Lemhi River,Upper Salmon River,Lemhi River,SRLEM,Salmon River,Lemhi River,SRLEM-s,NA,NA,NA,0.0021131002774387097,1.5472531818694398e-4,1.7474188723458337,0.11274288297591811,0.0021131002774387097,1.5472531818694398e-4,0.23838804301921612,0.001961355487183229,4.1136454418168756e-4,2.3303892963814827,0.3874342520328378,0.001961355487183229,4.1136454418168756e-4,1.188816832621736
1706020501,Elk Creek,Middle Fork Salmon River,Bear Valley Creek,MFBEA,Salmon River,Middle Fork Salmon River upper mainstem,MFUMA-s,NA,NA,NA,0.004504162436039228,0.0012406918858088665,1.348114659149262,0.2168758033771076,0.004504162436039228,0.0012406918858088665,0.9736591612003787,0.003416385066793831,0.0011262036626486283,3.010387584102543,0.7741603080532731,0.003416385066793831,0.0011262036626486283,1.3537729232642266
1706020502,Bear Valley Creek,Middle Fork Salmon River,Bear Valley Creek,MFBEA,Salmon River,Middle Fork Salmon River upper mainstem,MFUMA-s,NA,NA,NA,0.003971984185759549,9.749527518103143e-4,1.3270415723063285,0.18758665940853705,0.003971984185759549,9.749527518103143e-4,1.062519378504916,0.0031804773039596926,9.937425377390702e-4,2.701548866024762,0.5763962825633656,0.0031804773039596926,9.937425377390702e-4,1.396886142783871
1706020503,Marsh Creek,Middle Fork Salmon River,Marsh Creek,MFMAR,Salmon River,Middle Fork Salmon River upper mainstem,MFUMA-s,NA,NA,NA,0.004251214039884855,0.0011274799705968497,1.2803784293595812,0.19678081637193906,0.004251214039884855,0.0011274799705968497,0.6646974623792211,0.003514135989108538,0.0010966630099560808,2.8279987265598194,0.5597853771661878,0.003514135989108538,0.0010966630099560808,1.401708449119098
1706020504,Elkhorn Creek-Middle Fork Salmon River,Middle Fork Salmon River,Middle Fork Salmon River above Indian Creek,MFUMA,Salmon River,Middle Fork Salmon River upper mainstem,MFUMA-s,NA,NA,NA,0.0028882679662281855,6.518130152725345e-4,1.2380887786168693,0.11515690203485847,0.0028882679662281855,6.518130152725345e-4,0.43894565951885417,0.002483088823347173,5.685057007092931e-4,2.4584854677318324,0.36868904067382524,0.002483088823347173,5.685057007092931e-4,0.9614236256642864
1706020505,Rapid River,Middle Fork Salmon River,Middle Fork Salmon River above Indian Creek,MFUMA,Salmon River,Middle Fork Salmon River upper mainstem,MFUMA-s,NA,NA,NA,0.002912099685107457,5.481115376821209e-4,1.1558786284349225,0.13441156604642293,0.002912099685107457,5.481115376821209e-4,0.3081435734762193,0.0025952711319320878,5.651709412404209e-4,2.3963833255014513,0.37958225892327463,0.0025952711319320878,5.651709412404209e-4,1.0260740418813734
1706020506,Pistol Creek,Middle Fork Salmon River,Middle Fork Salmon River above Indian Creek,MFUMA,Salmon River,Middle Fork Salmon River upper mainstem,MFUMA-s,NA,NA,NA,0.0029297929161618322,4.95040281763767e-4,1.2701915466135791,0.13475797545628246,0.0029297929161618322,4.95040281763767e-4,0.4887839833152564,0.002571972175218296,5.54438890037295e-4,2.484841634234188,0.3774892933006988,0.002571972175218296,5.54438890037295e-4,0.9248984664775763
1706020507,Indian Creek,Middle Fork Salmon River,Middle Fork Salmon River above Indian Creek,MFUMA,Salmon River,Middle Fork Salmon River upper mainstem,MFUMA-s,NA,NA,NA,0.0035852042535134097,8.086582404779923e-4,1.0948612223173473,0.14315626970463832,0.0035852042535134097,8.086582404779923e-4,0.446322792118625,0.002837188137613671,6.39892485001092e-4,2.4795733969850393,0.4158495819544036,0.002837188137613671,6.39892485001092e-4,0.8737691472269578
1706020508,Marble Creek,Middle Fork Salmon River,Middle Fork Salmon River above Indian Creek,MFUMA,Salmon River,Middle Fork Salmon River upper mainstem,MFUMA-s,NA,NA,NA,0.003662358654995923,8.581343527383223e-4,1.0252975856201112,0.13890381815067945,0.003662358654995923,8.581343527383223e-4,0.38939348339804963,0.0031041025111812363,8.07707823723064e-4,2.4942639215738507,0.5247829872112083,0.0031041025111812363,8.07707823723064e-4,0.8620694436381366
1706020509,Little Loon Creek-Middle Fork Salmon River,Middle Fork Salmon River,Middle Fork Salmon River below Indian Creek,MFLMA,Salmon River,Middle Fork Salmon River upper mainstem,MFUMA-s,NA,NA,NA,0.003536950238170962,0.0010869093942228257,1.5321571462724308,0.1125544380408481,0.003536950238170962,0.0010869093942228257,0.08558874065697743,0.001854239870420507,3.301714399483504e-4,2.3391897759162332,0.23725274031501392,0.001854239870420507,3.301714399483504e-4,0.5516028464985058
1706020510,Upper Loon Creek,Middle Fork Salmon River,Loon Creek,MFLOO,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.0035711910583400503,8.321660172718269e-4,1.0908904221761595,0.15857554503088914,0.0035711910583400503,8.321660172718269e-4,0.4484209659205766,0.003233237181688838,8.109614276271452e-4,2.580631824934207,0.46220308637972785,0.003233237181688838,8.109614276271452e-4,1.0454084068387728
1706020511,Warm Spring Creek,Middle Fork Salmon River,Loon Creek,MFLOO,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.003081404161962526,4.524766140539264e-4,0.8112251878424405,0.1510717086571818,0.003081404161962526,4.524766140539264e-4,0.2573267942750481,0.0030278245457942992,8.178770594420287e-4,2.7003438624971228,0.48943935602269184,0.0030278245457942992,8.178770594420287e-4,0.9424334138521695
1706020512,Lower Loon Creek,Middle Fork Salmon River,Loon Creek,MFLOO,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.002421975491243302,2.566744399878477e-4,1.320360539542434,0.1184574057631729,0.002421975491243302,2.566744399878477e-4,0.2956477231302415,0.002146055120482192,4.667535166600285e-4,2.4548418081554555,0.3519245456774876,0.002146055120482192,4.667535166600285e-4,0.5300470578657787
1706020601,Upper Camas Creek,Middle Fork Salmon River,Camas Creek,MFCAM,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.0035252064405238187,6.614028001331242e-4,1.0500505237612852,0.16946661495372695,0.0035252064405238187,6.614028001331242e-4,0.2988858745492131,0.0032258345830540524,9.261112932253973e-4,2.700895954457593,0.5486651354248729,0.0032258345830540524,9.261112932253973e-4,1.086517474119156
1706020602,Yellowjacket Creek,Middle Fork Salmon River,Camas Creek,MFCAM,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.0036274843977106156,9.973815999074296e-4,1.1369989857616034,0.13924554831630162,0.0036274843977106156,9.973815999074296e-4,0.32777244557115937,0.002916926611330401,8.191533001092139e-4,2.6140248874981897,0.4555532218928141,0.002916926611330401,8.191533001092139e-4,1.0857793408679648
1706020603,Lower Camas Creek,Middle Fork Salmon River,Camas Creek,MFCAM,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.004215650968963865,0.001217343923790666,1.0056359722374677,0.15162008792935577,0.004215650968963865,0.001217343923790666,0.40710603311185245,0.0023861276802213394,5.651591646138796e-4,2.6111617462524683,0.3870386542073909,0.0023861276802213394,5.651591646138796e-4,0.9557944144881236
1706020604,Wilson Creek-Middle Fork Salmon River,Middle Fork Salmon River,Middle Fork Salmon River below Indian Creek,MFLMA,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.0027289241004344444,4.8506883275234843e-4,2.5175258803749845,0.1336054929680273,0.0027289241004344444,4.8506883275234843e-4,0.07022244082470333,0.0019392890652502723,3.834587141994623e-4,2.8097391989400022,0.33106877942011115,0.0019392890652502723,3.834587141994623e-4,0.4151121435988972
1706020605,Upper Big Creek,Middle Fork Salmon River,Big Creek,MFBIG,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.003281055579938392,6.305234049133095e-4,1.3711739851741127,0.18187001336300454,0.003281055579938392,6.305234049133095e-4,0.6014542327794102,0.0030467435273430895,7.092852024221036e-4,2.6909952824744288,0.45829094944659143,0.0030467435273430895,7.092852024221036e-4,1.101454003642919
1706020606,Middle Big Creek,Middle Fork Salmon River,Big Creek,MFBIG,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.0025627054694652017,3.4356173662102534e-4,1.2275670142558563,0.14018863782562382,0.0025627054694652017,3.4356173662102534e-4,0.41452902151751,0.002979039519681796,8.1695288201697e-4,2.5774595846051684,0.46795087224267157,0.002979039519681796,8.1695288201697e-4,0.9147245547432548
1706020607,Monumental Creek,Middle Fork Salmon River,Big Creek,MFBIG,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.0028525985349221504,4.96547122941431e-4,1.1578807881492479,0.14706501981232634,0.0028525985349221504,4.96547122941431e-4,0.5920728921268469,0.002577449574762293,4.925700657871447e-4,2.42577505356579,0.3755231138228585,0.002577449574762293,4.925700657871447e-4,0.8757075829134037
1706020608,Rush Creek,Middle Fork Salmon River,Big Creek,MFBIG,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.0024233413001159814,3.0753720027647236e-4,1.06195367519007,0.11319014337282422,0.0024233413001159814,3.0753720027647236e-4,0.2681982266697925,0.0023719998145793034,4.7902570405864597e-4,2.1735429391997885,0.3486714678693545,0.0023719998145793034,4.7902570405864597e-4,0.802425066771614
1706020609,Lower Big Creek,Middle Fork Salmon River,Big Creek,MFBIG,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.002044837515864921,2.2256142915168608e-4,1.3735286288769313,0.09140533581641636,0.002044837515864921,2.2256142915168608e-4,0.2599379452691073,0.0026765642506333437,7.612901683317834e-4,2.437586757442973,0.45307819377255776,0.0026765642506333437,7.612901683317834e-4,0.4498056832748566
1706020610,Papoose Creek-Middle Fork Salmon River,Middle Fork Salmon River,Middle Fork Salmon River below Indian Creek,MFLMA,Salmon River,"Big, Camas, and Loon Creek",MFBIG-s,NA,NA,NA,0.003270242292577907,8.570219544424311e-4,2.7456511065227174,0.13453061960001816,0.003270242292577907,8.570219544424311e-4,NA,0.0019315900352552188,3.995363421736057e-4,2.9281769995582594,0.2916872129136024,0.0019315900352552188,3.995363421736057e-4,0.03792792376063109
1706020701,Horse Creek,Middle Fork Salmon River,Middle Fork Salmon River below Indian Creek,MFLMA,Salmon River,Panther Creek,SRPAN-s,NA,NA,NA,0.0018913062971816928,1.9611388098718667e-4,1.2019144239229786,0.10116769567772281,0.0018913062971816928,1.9611388098718667e-4,0.35576240445138674,0.0025962614081516274,6.088699967280205e-4,2.4637785958766774,0.40717414199126545,0.0025962614081516274,6.088699967280205e-4,0.7596096902542718
1706020702,Cottonwood Creek-Salmon River,Middle Fork Salmon River,Middle Fork Salmon River below Indian Creek,MFLMA,Salmon River,Panther Creek,SRPAN-s,NA,NA,NA,0.001887004138435685,1.5784151136900303e-4,4.447438595188028,0.20999769122099363,0.001887004138435685,1.5784151136900303e-4,NA,0.0015608397040914517,2.5210023291289394e-4,3.135749596571424,0.33793799998401625,0.0015608397040914517,2.5210023291289394e-4,0.06230605452701635
1706020703,Chamberlain Creek,Middle Fork Salmon River,Chamberlain Creek,SRCHA,Salmon River,Chamberlain Creek,SRCHA-s,NA,NA,NA,0.0035944966073887027,8.77092514149823e-4,1.1661649297346524,0.16165479237400932,0.0035944966073887027,8.77092514149823e-4,0.4095118829517869,0.002770445770457081,7.290455504032296e-4,2.5853779346504644,0.4433332374348137,0.002770445770457081,7.290455504032296e-4,0.9377071869380301
1706020704,Sabe Creek,Middle Fork Salmon River,Chamberlain Creek,SRCHA,Salmon River,Chamberlain Creek,SRCHA-s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0026638043022413848,7.570792227110825e-4,2.6823368318624414,0.4191865690456533,0.0026638043022413848,7.570792227110825e-4,0.38701285640952615
1706020705,Big Squaw Creek-Salmon River,Middle Fork Salmon River,Chamberlain Creek,SRCHA,Salmon River,Chamberlain Creek,SRCHA-s,NA,NA,NA,0.0028586828150253003,6.522308232657368e-4,3.5480455521846674,0.20212670964832682,0.0028586828150253003,6.522308232657368e-4,0.01601734949858685,0.0019606553039558474,4.896741335930315e-4,3.1737438240847315,0.44007917185805523,0.0019606553039558474,4.896741335930315e-4,0.04537468232478515
1706020706,Bargamin Creek,Middle Fork Salmon River,Chamberlain Creek,SRCHA,Salmon River,Chamberlain Creek,SRCHA-s,NA,NA,NA,0.0033753104084149037,8.702019125615445e-4,1.2228128775427722,0.12880228266126506,0.0033753104084149037,8.702019125615445e-4,NA,0.00267936696343835,8.598285420998382e-4,2.7144901974625126,0.4607456866166673,0.00267936696343835,8.598285420998382e-4,NA
1706020707,Big Mallard Creek-Salmon River,Middle Fork Salmon River,Chamberlain Creek,SRCHA,Salmon River,Chamberlain Creek,SRCHA-s,NA,NA,NA,0.002873347954556905,5.685029111322067e-4,3.2945974667287223,0.19877079987586196,0.002873347954556905,5.685029111322067e-4,0.002965453730492409,0.0022368100919533227,5.723403905467509e-4,3.1159258949120887,0.4834450566334619,0.0022368100919533227,5.723403905467509e-4,0.014835098655491345
1706020708,Warren Creek,South Fork Salmon River,South Fork Salmon River mainstem,SFMAI,Salmon River,Chamberlain Creek,SRCHA-s,NA,NA,NA,0.002329833923953847,2.860484260141141e-4,1.2666904855165741,0.14339705009249157,0.002329833923953847,2.860484260141141e-4,0.3727323432978134,0.002212704845488531,3.6508355859493267e-4,2.2048474564754805,0.3356942018720313,0.002212704845488531,3.6508355859493267e-4,0.881311005483514
1706020709,Crooked Creek,South Fork Salmon River,South Fork Salmon River mainstem,SFMAI,Salmon River,Chamberlain Creek,SRCHA-s,NA,NA,NA,0.0034904823799867635,8.021757511510871e-4,1.1453782320131305,0.15425857879385177,0.0034904823799867635,8.021757511510871e-4,0.13195013939336644,0.0026997316984947984,6.753670780866005e-4,2.55298725720033,0.44363482870173215,0.0026997316984947984,6.753670780866005e-4,0.3933935045026165
1706020710,Wind River,South Fork Salmon River,South Fork Salmon River mainstem,SFMAI,Salmon River,Chamberlain Creek,SRCHA-s,NA,NA,NA,0.003808535776025603,9.582347208772164e-4,1.1239398196428045,0.17231900770481942,0.003808535776025603,9.582347208772164e-4,0.005003567362487571,0.002229818639369917,3.461941929162531e-4,2.3781803121922436,0.3312129668038306,0.002229818639369917,3.461941929162531e-4,0.007502998634891535
1706020711,Sheep Creek-Salmon River,South Fork Salmon River,South Fork Salmon River mainstem,SFMAI,Salmon River,Chamberlain Creek,SRCHA-s,NA,NA,NA,0.0025739113973224453,4.285349141988491e-4,3.335141634974599,0.19559995596896237,0.0025739113973224453,4.285349141988491e-4,0.023727015695335966,0.0023395763898270243,6.185720787814543e-4,3.041552815737168,0.47632730711920357,0.0023395763898270243,6.185720787814543e-4,0.08744203061587566
1706020801,Johnson Creek,South Fork Salmon River,East Fork South Fork Salmon River,SFEFS,Salmon River,South Fork Salmon River,SFMAI-s,NA,NA,NA,0.003065529260200272,5.772799772087581e-4,1.2703631747984887,0.16042929219799526,0.003065529260200272,5.772799772087581e-4,0.7255947540317876,0.002460958046247091,5.388124898678903e-4,2.3200797107110684,0.38408167784122715,0.002460958046247091,5.388124898678903e-4,1.0309712793995605
1706020802,Upper East Fork South Fork Salmon River,South Fork Salmon River,East Fork South Fork Salmon River,SFEFS,Salmon River,South Fork Salmon River,SFMAI-s,NA,NA,NA,0.0031407861599458647,5.832537732768249e-4,1.4558696993767464,0.2039976737315633,0.0031407861599458647,5.832537732768249e-4,0.4064989795798325,0.0025638066559685196,5.812815503383051e-4,2.760614023334885,0.412103021869729,0.0025638066559685196,5.812815503383051e-4,0.9803895532900909
1706020803,Lower East Fork South Fork Salmon River,South Fork Salmon River,East Fork South Fork Salmon River,SFEFS,Salmon River,South Fork Salmon River,SFMAI-s,NA,NA,NA,0.0017101431171457895,1.8089039292683079e-4,1.342951932658474,0.08950450404515223,0.0017101431171457895,1.8089039292683079e-4,0.16458238434446604,0.0019156835869194983,4.3662261298419797e-4,2.4761159065912874,0.2740964191101031,0.0019156835869194983,4.3662261298419797e-4,0.5351433940188477
1706020804,Upper South Fork Salmon River,South Fork Salmon River,South Fork Salmon River mainstem,SFMAI,Salmon River,South Fork Salmon River,SFMAI-s,NA,NA,NA,0.0031586284065200803,6.480643744719243e-4,1.2355171108217333,0.14890439174580528,0.0031586284065200803,6.480643744719243e-4,0.49383313408332496,0.0026250564546482858,6.545124855795049e-4,2.7367344223794867,0.4449317893755587,0.0026250564546482858,6.545124855795049e-4,0.8339312915824153
1706020805,Secesh River,South Fork Salmon River,Secesh River,SFSEC,Salmon River,Secesh River,SFSEC-s,NA,NA,NA,0.003240716319558141,7.032208531297979e-4,1.3215584111988858,0.1630376404280249,0.003240716319558141,7.032208531297979e-4,0.670179838907887,0.0022310427410899432,3.9346639238050166e-4,2.371059541036651,0.30278071002808205,0.0022310427410899432,3.9346639238050166e-4,1.0728207350309371
1706020806,Lower South Fork Salmon River,South Fork Salmon River,South Fork Salmon River mainstem,SFMAI,Salmon River,South Fork Salmon River,SFMAI-s,NA,NA,NA,0.002215219280015689,3.131594008283664e-4,2.1007450788186004,0.12437738252191051,0.002215219280015689,3.131594008283664e-4,0.032947096185528546,0.0017665014387686691,2.978898333655851e-4,2.5924592935112094,0.27851642751426936,0.0017665014387686691,2.978898333655851e-4,0.24658944248346956
1706020901,French Creek,South Fork Salmon River,South Fork Salmon River mainstem,SFMAI,Salmon River,Chamberlain Creek,SRCHA-s,NA,NA,NA,0.002303471353132548,2.3045665374421155e-4,1.1613440499034684,0.10667583337864958,0.002303471353132548,2.3045665374421155e-4,0.006539529995969883,0.0016884523666984446,1.7520532354766525e-4,2.293980298359142,0.22411265643977832,0.0016884523666984446,1.7520532354766525e-4,0.02180598536850433
1706020902,Partridge Creek-Salmon River,South Fork Salmon River,South Fork Salmon River mainstem,SFMAI,Salmon River,Chamberlain Creek,SRCHA-s,Snake River,Snake River Lower Mainstem,SNLMA-f,0.002373557274694598,2.5824662444606995e-4,4.165413529282673,0.2148305385240896,0.002373557274694598,2.5824662444606995e-4,0.052883533553195666,0.002322771202860871,7.318007054172977e-4,3.221090944664502,0.5443797600340472,0.002322771202860871,7.318007054172977e-4,0.07052599149611291
1706020903,Slate Creek,South Fork Salmon River,Little Salmon River,SRLSR,Salmon River,Little Salmon and Rapid River,SRLSR-s,NA,NA,NA,0.002999753007248823,5.268845800085281e-4,1.4754067235024488,0.165650717465835,0.002999753007248823,5.268845800085281e-4,0.23876636564933917,0.0026330257778309244,7.556967084342191e-4,2.5731175018098833,0.485636541064995,0.0026330257778309244,7.556967084342191e-4,0.6240448576181117
1706020904,Race Creek-Salmon River,South Fork Salmon River,Little Salmon River,SRLSR,Salmon River,Little Salmon and Rapid River,SRLSR-s,Snake River,Snake River Lower Mainstem,SNLMA-f,0.0024702115947126883,3.327851735969912e-4,3.9294110597311613,0.21559148340239231,0.0024702115947126883,3.327851735969912e-4,0.03251475885624447,0.002369936073764838,8.660107839734601e-4,3.3644294981566447,0.6638949383947726,0.002369936073764838,8.660107839734601e-4,0.0666561682200833
1706020905,Skookumchuck Creek-Salmon River,South Fork Salmon River,Little Salmon River,SRLSR,Salmon River,Little Salmon and Rapid River,SRLSR-s,Snake River,Snake River Lower Mainstem,SNLMA-f,0.003909319167607681,0.0010991088776562575,2.8561486161609575,0.1926892012510006,0.003909319167607681,0.0010991088776562575,NA,0.0025891023358053608,8.440340954523523e-4,3.3764508824606527,0.7320068258656116,0.0025891023358053608,8.440340954523523e-4,0.24953240147017802
1706020906,White Bird Creek,South Fork Salmon River,Little Salmon River,SRLSR,Salmon River,Little Salmon and Rapid River,SRLSR-s,NA,NA,NA,0.004372892340585565,0.0011726798693055243,1.0644338802013327,0.1648899467044557,0.004372892340585565,0.0011726798693055243,0.15139020723779784,0.0028201895519123785,8.307043053692776e-4,2.7851622894647132,0.6351603905917954,0.0028201895519123785,8.307043053692776e-4,0.5418581530556641
1706020907,Rock Creek,NA,NA,NA,Salmon River,Little Salmon and Rapid River,SRLSR-s,Snake River,Snake River Lower Mainstem,SNLMA-f,0.0021863177550765877,2.478119252324923e-4,1.1413495266240032,0.1414579982464458,0.0021863177550765877,2.478119252324923e-4,NA,NA,NA,NA,NA,NA,NA,0.694616370311017
